instance_id,n_points,instance_seed,algorithm,run_idx,run_seed,repeats_planned,distance_initial,distance_final,runtime_total_s,runtime_setup_s,runtime_solve_s,device,episodes,alpha,gamma,epsilon_init,n_chains,improvement_pct,gap_to_best_pct
n30_i3,30,30045,classic_cpu,14,30059,20,5841.302734375,4947.972503662109,0.001691599958576262,0.0,0.001691599958576262,cpu,,,,,,15.293339026169717,6.374983673242622
n30_i3,30,30045,classic_cpu,15,30060,20,6268.19921875,5000.400390625,0.0020619999850168824,0.0,0.0020619999850168824,cpu,,,,,,20.225885998208966,7.502115163074552
n30_i3,30,30045,classic_cpu,16,30061,20,5543.39306640625,4980.986999511719,0.001426599978003651,0.0,0.001426599978003651,cpu,,,,,,10.145520264525205,7.084752463263845
n30_i3,30,30045,classic_cpu,17,30062,20,4781.11376953125,4703.599761962891,0.0012950000236742198,0.0,0.0012950000236742198,cpu,,,,,,1.6212541952533164,1.1212870552439735
n30_i3,30,30045,classic_cpu,18,30063,20,5872.9970703125,4781.41357421875,0.0025526999961584806,0.0,0.0025526999961584806,cpu,,,,,,18.586481195633684,2.794182974156918
n30_i3,30,30045,classic_cpu,19,30064,20,5047.0966796875,4835.7110595703125,0.001041300012730062,0.0,0.001041300012730062,cpu,,,,,,4.188261757852355,3.9615084015912294
n30_i3,30,30045,classic_gpu,0,40045,20,5822.330078125,4835.7109375,0.015325299988035113,2.5100016500800848e-05,0.015300199971534312,gpu,,,,,,16.945434686566703,3.961505777238024
n30_i3,30,30045,classic_gpu,1,40046,20,6175.8115234375,4816.02001953125,0.0172076000017114,3.920000744983554e-05,0.017168399994261563,gpu,,,,,,22.018021417036067,3.5381766104153183
n30_i3,30,30045,classic_gpu,2,40047,20,4747.1005859375,4703.599700927734,0.015643299964722246,3.880000440403819e-05,0.015604499960318208,gpu,,,,,,0.9163674588785795,1.1212857430673708
n30_i3,30,30045,classic_gpu,3,40048,20,6140.76220703125,4720.496276855469,0.018633799976669252,4.3199979700148106e-05,0.018590599996969104,gpu,,,,,,23.128495816847604,1.4845401845817832
n30_i3,30,30045,classic_gpu,4,40049,20,5841.302734375,4752.132781982422,0.01933179999468848,4.539999645203352e-05,0.019286399998236448,gpu,,,,,,18.646011034199816,2.1646839634462243
n30_i3,30,30045,classic_gpu,5,40050,20,6268.19921875,4764.778045654297,0.01849329995457083,4.12999652326107e-05,0.01845199998933822,gpu,,,,,,23.984897745408837,2.436540711971803
n30_i3,30,30045,classic_gpu,6,40051,20,5543.3935546875,4720.495880126953,0.018307499994989485,4.1000021155923605e-05,0.01826649997383356,gpu,,,,,,14.844655470378857,1.4845316554338663
n30_i3,30,30045,classic_gpu,7,40052,20,4781.11376953125,4709.4664306640625,0.015787200012709945,4.0700018871575594e-05,0.01574649999383837,gpu,,,,,,1.4985491314550323,1.247412814197079
n30_i3,30,30045,classic_gpu,8,40053,20,5872.9970703125,4775.80712890625,0.0182990999892354,3.850000211969018e-05,0.01826059998711571,gpu,,,,,,18.6819425971188,2.673651680148975
n30_i3,30,30045,classic_gpu,9,40054,20,5047.0966796875,4835.7110595703125,0.013310999958775938,4.0499959141016006e-05,0.013270499999634922,gpu,,,,,,4.188261757852355,3.9615084015912294
n30_i3,30,30045,classic_gpu,10,40055,20,4734.84326171875,4651.443786621094,0.017159399983938783,3.539997851476073e-05,0.017124000005424023,gpu,,,,,,1.7613988571056143,1.3121766025947454e-06
n30_i3,30,30045,classic_gpu,11,40056,20,5855.73486328125,4835.7110595703125,0.020381400012411177,6.379996193572879e-05,0.02031760005047545,gpu,,,,,,17.419227945361055,3.9615084015912294
n30_i3,30,30045,classic_gpu,12,40057,20,5357.5517578125,4955.482666015625,0.01449899998260662,4.5199994929134846e-05,0.014453799987677485,gpu,,,,,,7.504716892572601,6.5364424115737965
n30_i3,30,30045,classic_gpu,13,40058,20,6239.1591796875,4816.020080566406,0.018708799965679646,4.0599959902465343e-05,0.01866820000577718,gpu,,,,,,22.80978987928906,3.5381779225919203
n30_i3,30,30045,classic_gpu,14,40059,20,5843.84765625,4775.807373046875,0.019977299962192774,4.1199964471161366e-05,0.019936099997721612,gpu,,,,,,18.276319747330426,2.6736569288553858
n30_i3,30,30045,classic_gpu,15,40060,20,5860.6083984375,4752.1328125,0.020602000004146248,4.7600013203918934e-05,0.02055439999094233,gpu,,,,,,18.91400193592582,2.1646846195345253
n30_i3,30,30045,classic_gpu,16,40061,20,5047.0966796875,4835.7110595703125,0.013518000021576881,4.930002614855766e-05,0.013468699995428324,gpu,,,,,,4.188261757852355,3.9615084015912294
n30_i3,30,30045,classic_gpu,17,40062,20,4895.1474609375,4651.4437255859375,0.01633760001277551,4.2600033339113e-05,0.016294999979436398,gpu,,,,,,4.978475874246478,0.0
n30_i3,30,30045,classic_gpu,18,40063,20,5047.03955078125,4709.466552734375,0.015932800015434623,3.809999907389283e-05,0.01589470001636073,gpu,,,,,,6.688534826215515,1.2474154385502843
n30_i3,30,30045,classic_gpu,19,40064,20,6183.69189453125,4816.0198974609375,0.019581300031859428,5.730002885684371e-05,0.019524000003002584,gpu,,,,,,22.117402037443973,3.5381739860621124
n30_i3,30,30045,ml_cpu,0,50045,5,,7118.8408203125,0.2722504999837838,0.0,0.2722504999837838,cpu,1200.0,0.1,0.9,0.25,,,53.04583351517914
n30_i3,30,30045,ml_cpu,1,50046,5,,7852.31201171875,0.23523549997480586,0.0,0.23523549997480586,cpu,1200.0,0.1,0.9,0.25,,,68.8145116864679
n30_i3,30,30045,ml_cpu,2,50047,5,,7877.4267578125,0.21066839998820797,0.0,0.21066839998820797,cpu,1200.0,0.1,0.9,0.25,,,69.35444611490358
n30_i3,30,30045,ml_cpu,3,50048,5,,7357.162109375,0.2147547000204213,0.0,0.2147547000204213,cpu,1200.0,0.1,0.9,0.25,,,58.16943175956033
n30_i3,30,30045,ml_cpu,4,50049,5,,7079.30908203125,0.2128686000360176,0.0,0.2128686000360176,cpu,1200.0,0.1,0.9,0.25,,,52.19595247579776
n30_i3,30,30045,ml_gpu,0,60045,5,,7069.11572265625,1.2074444000027142,5.360000068321824e-05,1.207390800002031,gpu,30.0,0.12,0.92,0.35,512.0,,51.97680848575161
n30_i3,30,30045,ml_gpu,1,60046,5,,7431.2197265625,1.1840875999769196,5.0399976316839457e-05,1.1840372000006028,gpu,30.0,0.12,0.92,0.35,512.0,,59.76157436208469
n30_i3,30,30045,ml_gpu,2,60047,5,,7244.89892578125,1.1894601000240073,4.8900023102760315e-05,1.1894112000009045,gpu,30.0,0.12,0.92,0.35,512.0,,55.755919090875764
n30_i3,30,30045,ml_gpu,3,60048,5,,7345.25,1.1912923000054434,4.899996565654874e-05,1.1912433000397868,gpu,30.0,0.12,0.92,0.35,512.0,,57.91333687638512
n30_i3,30,30045,ml_gpu,4,60049,5,,6982.37841796875,1.2082947000162676,4.8600020818412304e-05,1.2082460999954492,gpu,30.0,0.12,0.92,0.35,512.0,,50.112069067097806
n30_i4,30,30046,classic_cpu,0,30046,20,5747.75634765625,5233.568145751953,0.001297099981456995,0.0,0.001297099981456995,cpu,,,,,,8.945894202943489,7.6766454287281185
n30_i4,30,30046,classic_cpu,1,30047,20,6376.73828125,4903.903228759766,0.0016779000288806856,0.0,0.0016779000288806856,cpu,,,,,,23.096997046608003,0.8940429310284033
n30_i4,30,30046,classic_cpu,2,30048,20,6534.37890625,5158.640472412109,0.00255430000834167,0.0,0.00255430000834167,cpu,,,,,,21.053851537780048,6.135066091204325
n30_i4,30,30046,classic_cpu,3,30049,20,5682.494140625,5201.2698974609375,0.0013842000043950975,0.0,0.0013842000043950975,cpu,,,,,,8.468539188165957,7.01213377389783
n30_i4,30,30046,classic_cpu,4,30050,20,6623.9453125,5322.393737792969,0.0024477000115439296,0.0,0.0024477000115439296,cpu,,,,,,19.649189618925185,9.5041637704852
n30_i4,30,30046,classic_cpu,5,30051,20,6579.2412109375,4961.312286376953,0.001757299993187189,0.0,0.001757299993187189,cpu,,,,,,24.591421300542383,2.0751902036517453
n30_i4,30,30046,classic_cpu,6,30052,20,5832.857421875,4937.426422119141,0.0018955999985337257,0.0,0.0018955999985337257,cpu,,,,,,15.351498159336439,1.5837568899315757
n30_i4,30,30046,classic_cpu,7,30053,20,5899.82763671875,4960.557189941406,0.00218400004087016,0.0,0.00218400004087016,cpu,,,,,,15.92030317854724,2.0596546743741007
n30_i4,30,30046,classic_cpu,8,30054,20,5724.09033203125,5201.2694091796875,0.0014527000021189451,0.0,0.0014527000021189451,cpu,,,,,,9.13369448287575,7.012123727886091
n30_i4,30,30046,classic_cpu,9,30055,20,6358.36572265625,5102.355377197266,0.0015713999746367335,0.0,0.0015713999746367335,cpu,,,,,,19.753666275966864,4.977043481851227
n30_i4,30,30046,classic_cpu,10,30056,20,5693.21337890625,5181.336471557617,0.001081799971871078,0.0,0.001081799971871078,cpu,,,,,,8.991001623883838,6.602018844007438
n30_i4,30,30046,classic_cpu,11,30057,20,5680.42724609375,5416.794738769531,0.0012472000089474022,0.0,0.0012472000089474022,cpu,,,,,,4.641068284177225,11.446391869401044
n30_i4,30,30046,classic_cpu,12,30058,20,5394.49658203125,5048.5379638671875,0.0012930999509990215,0.0,0.0012930999509990215,cpu,,,,,,6.413177075993157,3.869791532196613
n30_i4,30,30046,classic_cpu,13,30059,20,6094.20361328125,5110.952819824219,0.0017823000089265406,0.0,0.0017823000089265406,cpu,,,,,,16.134196621100884,5.153929261410185
n30_i4,30,30046,classic_cpu,14,30060,20,5897.96044921875,5073.372619628906,0.001221699989400804,0.0,0.001221699989400804,cpu,,,,,,13.980897916992127,4.3807455024758895
n30_i4,30,30046,classic_cpu,15,30061,20,5968.9033203125,4960.556335449219,0.0017852999735623598,0.0,0.0017852999735623598,cpu,,,,,,16.893337532069282,2.0596370938535586
n30_i4,30,30046,classic_cpu,16,30062,20,6349.39013671875,4957.458831787109,0.0016577000496909022,0.0,0.0016577000496909022,cpu,,,,,,21.92228347856674,1.995908334764053
n30_i4,30,30046,classic_cpu,17,30063,20,6001.2431640625,5274.790740966797,0.00236180005595088,0.0,0.00236180005595088,cpu,,,,,,12.105032294741015,8.524768667976197
n30_i4,30,30046,classic_cpu,18,30064,20,6004.0810546875,5073.367919921875,0.0014788999687880278,0.0,0.0014788999687880278,cpu,,,,,,15.50134194206122,4.380648809612908
n30_i4,30,30046,classic_cpu,19,30065,20,5714.146484375,4894.0322265625,0.0015534000121988356,0.0,0.0015534000121988356,cpu,,,,,,14.352349210071086,0.6909546413528602
n30_i4,30,30046,classic_gpu,0,40046,20,5693.21337890625,4944.362487792969,0.016728000016883016,3.029999788850546e-05,0.01669770001899451,gpu,,,,,,13.15339582893249,1.726461114550754
n30_i4,30,30046,classic_gpu,1,40047,20,5680.4267578125,4860.568450927734,0.017643900006078184,5.9299985878169537e-05,0.017584600020200014,gpu,,,,,,14.433040717533844,0.0024631565030998476
n30_i4,30,30046,classic_gpu,2,40048,20,5394.49609375,5127.783264160156,0.01600569998845458,4.9499969463795424e-05,0.015956200018990785,gpu,,,,,,4.9441657747950565,5.50020272851688
n30_i4,30,30046,classic_gpu,3,40049,20,6094.2041015625,4913.0732421875,0.016180099977646023,4.6600005589425564e-05,0.016133499972056597,gpu,,,,,,19.38121598310382,1.082708915102059
n30_i4,30,30046,classic_gpu,4,40050,20,5897.9599609375,4960.556335449219,0.017395999981090426,5.319999763742089e-05,0.017342799983453006,gpu,,,,,,15.893692593655349,2.0596370938535586
n30_i4,30,30046,classic_gpu,5,40051,20,5968.9033203125,4960.556457519531,0.01667700003599748,4.6200002543628216e-05,0.016630800033453852,gpu,,,,,,16.89333548696475,2.059639605356493
n30_i4,30,30046,classic_gpu,6,40052,20,6349.39013671875,4960.556701660156,0.020402900001499802,4.8200017772614956e-05,0.020354699983727187,gpu,,,,,,21.873493440368712,2.0596446283623626
n30_i4,30,30046,classic_gpu,7,40053,20,6001.2431640625,4960.556213378906,0.02019419998396188,5.8399979025125504e-05,0.020135800004936755,gpu,,,,,,17.34118952079102,2.059634582350624
n30_i4,30,30046,classic_gpu,8,40054,20,6004.0810546875,5127.782958984375,0.018645700009074062,5.0900038331747055e-05,0.018594799970742315,gpu,,,,,,14.595041068257771,5.500196449759544
n30_i4,30,30046,classic_gpu,9,40055,20,5714.14697265625,5136.9022216796875,0.017526699986774474,4.8600020818412304e-05,0.017478099965956062,gpu,,,,,,10.102028417169455,5.6878182764881435
n30_i4,30,30046,classic_gpu,10,40056,20,6053.390625,5259.190399169922,0.018906000012066215,4.640000406652689e-05,0.01885960000799969,gpu,,,,,,13.11992361025071,8.203803615941373
n30_i4,30,30046,classic_gpu,11,40057,20,5916.654296875,5074.191650390625,0.01744149997830391,4.8499961849302053e-05,0.017393000016454607,gpu,,,,,,14.238835061384922,4.3975964314155265
n30_i4,30,30046,classic_gpu,12,40058,20,5756.7880859375,4860.449478149414,0.017038799996953458,4.650000482797623e-05,0.01699229999212548,gpu,,,,,,15.570116433113693,1.5382955474368153e-05
n30_i4,30,30046,classic_gpu,13,40059,20,5976.0263671875,4913.073547363281,0.016708499984815717,4.650000482797623e-05,0.01666199997998774,gpu,,,,,,17.786949964956005,1.0827151938593955
n30_i4,30,30046,classic_gpu,14,40060,20,5724.0908203125,5136.902160644531,0.017148599959909916,4.509999416768551e-05,0.01710349996574223,gpu,,,,,,10.258199565672019,5.687817020736676
n30_i4,30,30046,classic_gpu,15,40061,20,5573.3759765625,4860.44873046875,0.015986900019925088,6.470002699643373e-05,0.015922199992928654,gpu,,,,,,12.791658935119306,0.0
n30_i4,30,30046,classic_gpu,16,40062,20,5657.9482421875,4894.032775878906,0.017014099983498454,4.610000178217888e-05,0.016967999981716275,gpu,,,,,,13.501634048409844,0.6909659431160659
n30_i4,30,30046,classic_gpu,17,40063,20,6245.9033203125,5162.312072753906,0.017144400044344366,5.4800009820610285e-05,0.017089600034523755,gpu,,,,,,17.348831577885818,6.210606448595211
n30_i4,30,30046,classic_gpu,18,40064,20,5423.1376953125,5048.537780761719,0.01700030005304143,4.8600020818412304e-05,0.016951700032223016,gpu,,,,,,6.907438748504716,3.869787764942212
n30_i4,30,30046,classic_gpu,19,40065,20,6354.8935546875,4889.956359863281,0.021811799961142242,4.7399953473359346e-05,0.021764400007668883,gpu,,,,,,23.052112237877704,0.6070968141183434
n30_i4,30,30046,ml_cpu,0,50046,5,,8228.55859375,0.2175905000185594,0.0,0.2175905000185594,cpu,1200.0,0.1,0.9,0.25,,,69.29627386392416
n30_i4,30,30046,ml_cpu,1,50047,5,,7890.4267578125,0.21354220004286617,0.0,0.21354220004286617,cpu,1200.0,0.1,0.9,0.25,,,62.33947101117829
n30_i4,30,30046,ml_cpu,2,50048,5,,8161.7822265625,0.226231699984055,0.0,0.226231699984055,cpu,1200.0,0.1,0.9,0.25,,,67.92240139060914
n30_i4,30,30046,ml_cpu,3,50049,5,,8461.7314453125,0.23379430000204593,0.0,0.23379430000204593,cpu,1200.0,0.1,0.9,0.25,,,74.0936262174385
n30_i4,30,30046,ml_cpu,4,50050,5,,8419.2275390625,0.25166409998200834,0.0,0.25166409998200834,cpu,1200.0,0.1,0.9,0.25,,,73.21914098763747
n30_i4,30,30046,ml_gpu,0,60046,5,,7670.31005859375,1.189608299988322,6.049999501556158e-05,1.1895477999933064,gpu,30.0,0.12,0.92,0.35,512.0,,57.81073896553606
n30_i4,30,30046,ml_gpu,1,60047,5,,7566.486328125,1.1836425000219606,4.810001701116562e-05,1.1835944000049494,gpu,30.0,0.12,0.92,0.35,512.0,,55.67464544359622
n30_i4,30,30046,ml_gpu,2,60048,5,,7501.943359375,1.2161907000117935,4.830001853406429e-05,1.2161423999932595,gpu,30.0,0.12,0.92,0.35,512.0,,54.34672342797246
n30_i4,30,30046,ml_gpu,3,60049,5,,7231.87939453125,1.1814769999473356,4.859996261075139e-05,1.1814283999847248,gpu,30.0,0.12,0.92,0.35,512.0,,48.79036474958959
n30_i4,30,30046,ml_gpu,4,60050,5,,7519.896484375,1.185602799989283,4.770001396536827e-05,1.1855550999753177,gpu,30.0,0.12,0.92,0.35,512.0,,54.716095187568584
n40_i0,40,40042,classic_cpu,0,40042,20,6085.05859375,5380.508560180664,0.003411600016988814,0.0,0.003411600016988814,cpu,,,,,,11.578360712795494,6.261651886196031
n40_i0,40,40042,classic_cpu,1,40043,20,5811.4736328125,5174.425643920898,0.0038435999886132777,0.0,0.0038435999886132777,cpu,,,,,,10.96190104511062,2.191644216409515
n40_i0,40,40042,classic_cpu,2,40044,20,5746.134765625,5199.961334228516,0.003819799982011318,0.0,0.003819799982011318,cpu,,,,,,9.505057811450019,2.69595800083933
n40_i0,40,40042,classic_cpu,3,40045,20,6167.1337890625,5095.805084228516,0.004183700017165393,0.0,0.004183700017165393,cpu,,,,,,17.371582026224257,0.6389377293391997
n40_i0,40,40042,classic_cpu,4,40046,20,6098.76806640625,5260.133163452148,0.0028461000183597207,0.0,0.0028461000183597207,cpu,,,,,,13.750890242466198,3.884313692276538
n40_i0,40,40042,classic_cpu,5,40047,20,6294.41796875,5498.990036010742,0.0032171999919228256,0.0,0.0032171999919228256,cpu,,,,,,12.637037080923635,8.601586336406395
n40_i0,40,40042,classic_cpu,6,40048,20,6204.7509765625,5158.878753662109,0.0025251000188291073,0.0,0.0025251000188291073,cpu,,,,,,16.855990302447484,1.8846029354386944
n40_i0,40,40042,classic_cpu,7,40049,20,6000.6015625,5260.60319519043,0.00386699999216944,0.0,0.00386699999216944,cpu,,,,,,12.332069703379348,3.89359652277296
n40_i0,40,40042,classic_cpu,8,40050,20,6040.87353515625,5331.13606262207,0.0046938000014051795,0.0,0.0046938000014051795,cpu,,,,,,11.748921218159916,5.28657618663294
n40_i0,40,40042,classic_cpu,9,40051,20,6239.7509765625,5194.039001464844,0.0032275000121444464,0.0,0.0032275000121444464,cpu,,,,,,16.758873535586872,2.578995662530852
n40_i0,40,40042,classic_cpu,10,40052,20,6421.5625,5229.8944091796875,0.0038162999553605914,0.0,0.0038162999553605914,cpu,,,,,,18.55729179339627,3.2871173596189838
n40_i0,40,40042,classic_cpu,11,40053,20,5604.578125,5301.34228515625,0.001917000045068562,0.0,0.001917000045068562,cpu,,,,,,5.410502504927612,4.698167865367955
n40_i0,40,40042,classic_cpu,12,40054,20,6042.54443359375,5273.101287841797,0.00403139996342361,0.0,0.00403139996342361,cpu,,,,,,12.733760656755877,4.140425973131907
n40_i0,40,40042,classic_cpu,13,40055,20,5996.041015625,5733.638000488281,0.0019774999818764627,0.0,0.0019774999818764627,cpu,,,,,,4.376271183818229,13.235735699469489
n40_i0,40,40042,classic_cpu,14,40056,20,6289.64501953125,5256.513488769531,0.0059133999748155475,0.0,0.0059133999748155475,cpu,,,,,,16.42591159840552,3.8128273993428023
n40_i0,40,40042,classic_cpu,15,40057,20,6155.669921875,5384.819854736328,0.0046934999991208315,0.0,0.0046934999991208315,cpu,,,,,,12.522602363706225,6.346797235586096
n40_i0,40,40042,classic_cpu,16,40058,20,5586.81396484375,5403.137145996094,0.0019984000246040523,0.0,0.0019984000246040523,cpu,,,,,,3.2876845372601062,6.7085521897084845
n40_i0,40,40042,classic_cpu,17,40059,20,5871.111328125,5108.785842895508,0.00384490005671978,0.0,0.00384490005671978,cpu,,,,,,12.984347300274218,0.8952995292067443
n40_i0,40,40042,classic_cpu,18,40060,20,5602.09765625,5283.070007324219,0.001995600003283471,0.0,0.001995600003283471,cpu,,,,,,5.694789139740485,4.337301898064306
n40_i0,40,40042,classic_cpu,19,40061,20,5873.6640625,5192.078262329102,0.0038483000244013965,0.0,0.0038483000244013965,cpu,,,,,,11.604099126513475,2.54027230076096
n40_i0,40,40042,classic_gpu,0,50042,20,6085.05859375,5260.133239746094,0.022008100000675768,4.2199972085654736e-05,0.021965900028590113,gpu,,,,,,13.556572073951632,3.8843151990338574
n40_i0,40,40042,classic_gpu,1,50043,20,5811.4736328125,5129.093063354492,0.02442870003869757,6.890000076964498e-05,0.024359800037927926,gpu,,,,,,11.74195415092618,1.2963543304496177
n40_i0,40,40042,classic_gpu,2,50044,20,5746.134765625,5102.980239868164,0.02336619998095557,5.889998283237219e-05,0.0233072999981232,gpu,,,,,,11.192820078017798,0.7806425295977086
n40_i0,40,40042,classic_gpu,3,50045,20,6167.1337890625,5126.043548583984,0.023402600025292486,5.690002581104636e-05,0.02334569999948144,gpu,,,,,,16.88126569144493,1.236128336318938
n40_i0,40,40042,classic_gpu,4,50046,20,6098.767578125,5260.132781982422,0.019699900003615767,6.029999349266291e-05,0.019639600010123104,gpu,,,,,,13.750889592031434,3.8843061584899385
n40_i0,40,40042,classic_gpu,5,50047,20,6294.41748046875,5118.915100097656,0.027293700026348233,5.5100012104958296e-05,0.027238600014243275,gpu,,,,,,18.675316405666077,1.09534597289167
n40_i0,40,40042,classic_gpu,6,50048,20,6204.7509765625,5158.878890991211,0.027737699972931296,6.75999908708036e-05,0.027670099982060492,gpu,,,,,,16.85598808915799,1.8846056476018704
n40_i0,40,40042,classic_gpu,7,50049,20,6000.60107421875,5260.132598876953,0.020564300008118153,6.160000339150429e-05,0.02050270000472665,gpu,,,,,,12.339905055898127,3.8843025422723705
n40_i0,40,40042,classic_gpu,8,50050,20,6040.87353515625,5260.133026123047,0.02252629998838529,5.989999044686556e-05,0.022466399997938424,gpu,,,,,,12.924298191139155,3.8843109801133617
n40_i0,40,40042,classic_gpu,9,50051,20,6239.7509765625,5118.915557861328,0.025674299977254122,6.059999577701092e-05,0.02561369998147711,gpu,,,,,,17.962822922119944,1.0953550134355892
n40_i0,40,40042,classic_gpu,10,50052,20,6421.56201171875,5260.132507324219,0.024022399971727282,5.7999975979328156e-05,0.023964399995747954,gpu,,,,,,18.086401755134204,3.8843007341635865
n40_i0,40,40042,classic_gpu,11,50053,20,5604.578125,5297.297576904297,0.01886359998025,5.91999851167202e-05,0.01880439999513328,gpu,,,,,,5.482670439101126,4.618287427405073
n40_i0,40,40042,classic_gpu,12,50054,20,6042.54443359375,5129.092910766602,0.026037100004032254,5.530001362785697e-05,0.025981799990404397,gpu,,,,,,15.117001337197966,1.296351316934978
n40_i0,40,40042,classic_gpu,13,50055,20,5996.0400390625,5410.362609863281,0.023184699995908886,6.220000796020031e-05,0.023122499987948686,gpu,,,,,,9.76773712956712,6.851250545743734
n40_i0,40,40042,classic_gpu,14,50056,20,6289.64501953125,5126.043853759766,0.02405960002215579,5.949998740106821e-05,0.024000100034754723,gpu,,,,,,18.500267696478115,1.2361343633482174
n40_i0,40,40042,classic_gpu,15,50057,20,6155.67041015625,5158.878646850586,0.025973599986173213,5.6200020480901e-05,0.02591739996569231,gpu,,,,,,16.193065854550234,1.8846008259784466
n40_i0,40,40042,classic_gpu,16,50058,20,5586.81396484375,5399.092437744141,0.020013800007291138,5.779997445642948e-05,0.01995600003283471,gpu,,,,,,3.3600819408143563,6.628671751745603
n40_i0,40,40042,classic_gpu,17,50059,20,5871.11083984375,5063.452774047852,0.024287000007461756,5.879998207092285e-05,0.024228200025390834,gpu,,,,,,13.75647791070136,0.0
n40_i0,40,40042,classic_gpu,18,50060,20,5602.09765625,5279.025329589844,0.018949299992527813,5.989999044686556e-05,0.018889400002080947,gpu,,,,,,5.766988483317842,4.257422062804351
n40_i0,40,40042,classic_gpu,19,50061,20,5873.66357421875,5063.452865600586,0.030775599996559322,6.989995017647743e-05,0.030705700046382844,gpu,,,,,,13.793958376751759,1.8081087838765492e-06
n40_i0,40,40042,ml_cpu,0,60042,5,,10370.6875,0.33539029996609315,0.0,0.33539029996609315,cpu,1200.0,0.1,0.9,0.25,,,104.81453985615849
n40_i0,40,40042,ml_cpu,1,60043,5,,9502.8466796875,0.33912469999631867,0.0,0.33912469999631867,cpu,1200.0,0.1,0.9,0.25,,,87.67523079099809
n40_i0,40,40042,ml_cpu,2,60044,5,,9864.599609375,0.3423820000025444,0.0,0.3423820000025444,cpu,1200.0,0.1,0.9,0.25,,,94.81962308278806
n40_i0,40,40042,ml_cpu,3,60045,5,,10117.05859375,0.3367036000126973,0.0,0.3367036000126973,cpu,1200.0,0.1,0.9,0.25,,,99.80552885975015
n40_i0,40,40042,ml_cpu,4,60046,5,,9859.97265625,0.38980900001479313,0.0,0.38980900001479313,cpu,1200.0,0.1,0.9,0.25,,,94.72824367566264
n40_i0,40,40042,ml_gpu,0,70042,5,,7698.68115234375,1.6030449999962002,8.74000252224505e-05,1.6029575999709778,gpu,30.0,0.12,0.92,0.35,512.0,,52.04409907410336
n40_i0,40,40042,ml_gpu,1,70043,5,,8489.640625,1.5761715000262484,8.9599983766675e-05,1.5760819000424817,gpu,30.0,0.12,0.92,0.35,512.0,,67.66504999340928
n40_i0,40,40042,ml_gpu,2,70044,5,,8313.900390625,1.5902816000161693,7.82000133767724e-05,1.5902034000027925,gpu,30.0,0.12,0.92,0.35,512.0,,64.19429116110149
n40_i0,40,40042,ml_gpu,3,70045,5,,8536.00390625,1.5820484000141732,7.460004417225718e-05,1.581973799970001,gpu,30.0,0.12,0.92,0.35,512.0,,68.58069556805808
n40_i0,40,40042,ml_gpu,4,70046,5,,8834.91015625,1.5844418000197038,7.419998291879892e-05,1.584367600036785,gpu,30.0,0.12,0.92,0.35,512.0,,74.48390555812671
n40_i1,40,40043,classic_cpu,0,40043,20,5660.99853515625,5462.501007080078,0.002074900025036186,0.0,0.002074900025036186,cpu,,,,,,3.506404865563052,3.9225025660252335
n40_i1,40,40043,classic_cpu,1,40044,20,6194.80322265625,5903.19465637207,0.00297510001109913,0.0,0.00297510001109913,cpu,,,,,,4.707309591653853,12.306571848578814
n40_i1,40,40043,classic_cpu,2,40045,20,6174.931640625,5599.302642822266,0.0035165000008419156,0.0,0.0035165000008419156,cpu,,,,,,9.322030288006099,6.525114139556705
n40_i1,40,40043,classic_cpu,3,40046,20,6033.3857421875,5386.94287109375,0.00300169998081401,0.0,0.00300169998081401,cpu,,,,,,10.714429653877424,2.4850308711466687
n40_i1,40,40043,classic_cpu,4,40047,20,5987.76953125,5394.743865966797,0.0034984000376425683,0.0,0.0034984000376425683,cpu,,,,,,9.903949412017596,2.6334425435035245
n40_i1,40,40043,classic_cpu,5,40048,20,6248.85546875,5751.761383056641,0.004392099974211305,0.0,0.004392099974211305,cpu,,,,,,7.9549621235326216,9.425597599913813
n40_i1,40,40043,classic_cpu,6,40049,20,5892.61572265625,5502.751403808594,0.003738400002475828,0.0,0.003738400002475828,cpu,,,,,,6.616150402421198,4.688254728245637
n40_i1,40,40043,classic_cpu,7,40050,20,6733.41552734375,5668.218414306641,0.0035672999802045524,0.0,0.0035672999802045524,cpu,,,,,,15.819565994575068,7.836216769952903
n40_i1,40,40043,classic_cpu,8,40051,20,6060.6328125,5378.320556640625,0.0029912000172771513,0.0,0.0029912000172771513,cpu,,,,,,11.258102527711499,2.3209938312049707
n40_i1,40,40043,classic_cpu,9,40052,20,6338.95068359375,5675.522491455078,0.003482300031464547,0.0,0.003482300031464547,cpu,,,,,,10.465899251365585,7.975174726247484
n40_i1,40,40043,classic_cpu,10,40053,20,6820.0556640625,5592.622848510742,0.004045400011818856,0.0,0.004045400011818856,cpu,,,,,,17.997401722387313,6.398032983767431
n40_i1,40,40043,classic_cpu,11,40054,20,5939.84765625,5538.428802490234,0.0033812999608926475,0.0,0.0033812999608926475,cpu,,,,,,6.758066485718476,5.367006924581396
n40_i1,40,40043,classic_cpu,12,40055,20,5892.615234375,5538.000030517578,0.0030021999846212566,0.0,0.0030021999846212566,cpu,,,,,,6.017959594387706,5.358849661750533
n40_i1,40,40043,classic_cpu,13,40056,20,6726.6904296875,6244.256317138672,0.0028105999808758497,0.0,0.0028105999808758497,cpu,,,,,,7.171938676108222,18.795171350940496
